"OBJECTID","LAYER_NAME","FEATURE_VALUE"
47669,ELECTIONDISTRICT,"013"
47670,ELECTIONDISTRICT,"019"
47671,ELECTIONDISTRICT,"021"
47672,ELECTIONDISTRICT,"063"
47673,ELECTIONDISTRICT,"062"
47674,ELECTIONDISTRICT,"051"
47675,ELECTIONDISTRICT,"063"
47676,ELECTIONDISTRICT,"070"
47677,ELECTIONDISTRICT,"071"
47678,ELECTIONDISTRICT,"020"
47679,ELECTIONDISTRICT,"036"
47680,ELECTIONDISTRICT,"031"
47681,ELECTIONDISTRICT,"076"
47682,ELECTIONDISTRICT,"064"
47683,ELECTIONDISTRICT,"068"
47684,ELECTIONDISTRICT,"069"
47685,ELECTIONDISTRICT,"006"
47686,ELECTIONDISTRICT,"087"
47687,ELECTIONDISTRICT,"054"
47688,ELECTIONDISTRICT,"060"
47689,ELECTIONDISTRICT,"056"
47690,ELECTIONDISTRICT,"057"
47691,ELECTIONDISTRICT,"048"
47692,ELECTIONDISTRICT,"049"
47693,ELECTIONDISTRICT,"051"
47694,ELECTIONDISTRICT,"048"
47695,ELECTIONDISTRICT,"049"
47696,ELECTIONDISTRICT,"075"
47697,ELECTIONDISTRICT,"076"
47698,ELECTIONDISTRICT,"078"
47699,ELECTIONDISTRICT,"011"
47700,ELECTIONDISTRICT,"007"
47701,ELECTIONDISTRICT,"021"
47702,ELECTIONDISTRICT,"021"
47703,ELECTIONDISTRICT,"003"
47704,ELECTIONDISTRICT,"004"
47705,ELECTIONDISTRICT,"069"
47706,ELECTIONDISTRICT,"025"
47707,ELECTIONDISTRICT,"074"
47708,ELECTIONDISTRICT,"077"
47709,ELECTIONDISTRICT,"027"
47710,ELECTIONDISTRICT,"031"
47711,ELECTIONDISTRICT,"029"
47712,ELECTIONDISTRICT,"002"
47713,ELECTIONDISTRICT,"004"
47714,ELECTIONDISTRICT,"030"
47715,ELECTIONDISTRICT,"013"
47716,ELECTIONDISTRICT,"043"
47717,ELECTIONDISTRICT,"098"
47718,ELECTIONDISTRICT,"095"
47719,ELECTIONDISTRICT,"018"
47720,ELECTIONDISTRICT,"064"
47721,ELECTIONDISTRICT,"065"
47722,ELECTIONDISTRICT,"066"
47723,ELECTIONDISTRICT,"013"
47724,ELECTIONDISTRICT,"005"
47725,ELECTIONDISTRICT,"006"
47726,ELECTIONDISTRICT,"038"
47727,ELECTIONDISTRICT,"061"
47728,ELECTIONDISTRICT,"048"
47729,ELECTIONDISTRICT,"049"
47730,ELECTIONDISTRICT,"026"
47731,ELECTIONDISTRICT,"029"
47732,ELECTIONDISTRICT,"014"
47733,ELECTIONDISTRICT,"016"
47734,ELECTIONDISTRICT,"022"
47735,ELECTIONDISTRICT,"024"
47736,ELECTIONDISTRICT,"023"
47737,ELECTIONDISTRICT,"040"
47738,ELECTIONDISTRICT,"064"
47739,ELECTIONDISTRICT,"072"
47740,ELECTIONDISTRICT,"073"
48623,ELECTIONDISTRICT,"005"
48624,ELECTIONDISTRICT,"021"
48625,ELECTIONDISTRICT,"020"
48626,ELECTIONDISTRICT,"024"
48627,ELECTIONDISTRICT,"022"
48628,ELECTIONDISTRICT,"038"
48629,ELECTIONDISTRICT,"018"
48630,ELECTIONDISTRICT,"074"
48631,ELECTIONDISTRICT,"017"
48632,ELECTIONDISTRICT,"018"
48633,ELECTIONDISTRICT,"072"
48634,ELECTIONDISTRICT,"095"
48635,ELECTIONDISTRICT,"099"
48636,ELECTIONDISTRICT,"046"
48637,ELECTIONDISTRICT,"053"
48638,ELECTIONDISTRICT,"069"
48639,ELECTIONDISTRICT,"072"
48640,ELECTIONDISTRICT,"101"
48641,ELECTIONDISTRICT,"015"
48642,ELECTIONDISTRICT,"018"
48643,ELECTIONDISTRICT,"019"
48644,ELECTIONDISTRICT,"020"
48645,ELECTIONDISTRICT,"013"
48646,ELECTIONDISTRICT,"014"
48647,ELECTIONDISTRICT,"072"
48648,ELECTIONDISTRICT,"073"
48649,ELECTIONDISTRICT,"011"
48650,ELECTIONDISTRICT,"016"
48651,ELECTIONDISTRICT,"046"
48652,ELECTIONDISTRICT,"064"
48653,ELECTIONDISTRICT,"052"
48654,ELECTIONDISTRICT,"059"
48655,ELECTIONDISTRICT,"107"
48656,ELECTIONDISTRICT,"037"
48657,ELECTIONDISTRICT,"094"
48658,ELECTIONDISTRICT,"008"
48659,ELECTIONDISTRICT,"022"
48660,ELECTIONDISTRICT,"049"
48661,ELECTIONDISTRICT,"055"
48662,ELECTIONDISTRICT,"056"
48663,ELECTIONDISTRICT,"008"
48664,ELECTIONDISTRICT,"009"
48665,ELECTIONDISTRICT,"045"
48666,ELECTIONDISTRICT,"067"
48667,ELECTIONDISTRICT,"072"
48668,ELECTIONDISTRICT,"093"
48669,ELECTIONDISTRICT,"023"
48670,ELECTIONDISTRICT,"051"
48671,ELECTIONDISTRICT,"052"
48672,ELECTIONDISTRICT,"101"
48673,ELECTIONDISTRICT,"053"
48674,ELECTIONDISTRICT,"001"
48675,ELECTIONDISTRICT,"043"
48676,ELECTIONDISTRICT,"086"
48677,ELECTIONDISTRICT,"081"
48678,ELECTIONDISTRICT,"090"
48679,ELECTIONDISTRICT,"074"
48680,ELECTIONDISTRICT,"078"
48681,ELECTIONDISTRICT,"086"
48682,ELECTIONDISTRICT,"013"
48683,ELECTIONDISTRICT,"056"
48684,ELECTIONDISTRICT,"028"
48685,ELECTIONDISTRICT,"071"
48686,ELECTIONDISTRICT,"110"
48687,ELECTIONDISTRICT,"113"
48688,ELECTIONDISTRICT,"053"
48689,ELECTIONDISTRICT,"073"
48690,ELECTIONDISTRICT,"051"
48691,ELECTIONDISTRICT,"052"
48692,ELECTIONDISTRICT,"049"
48693,ELECTIONDISTRICT,"023"
48694,ELECTIONDISTRICT,"024"
48695,ELECTIONDISTRICT,"025"
48696,ELECTIONDISTRICT,"014"
48697,ELECTIONDISTRICT,"012"
48698,ELECTIONDISTRICT,"013"
48699,ELECTIONDISTRICT,"029"
48700,ELECTIONDISTRICT,"037"
48701,ELECTIONDISTRICT,"047"
48702,ELECTIONDISTRICT,"049"
48703,ELECTIONDISTRICT,"093"
48704,ELECTIONDISTRICT,"094"
48705,ELECTIONDISTRICT,"040"
48706,ELECTIONDISTRICT,"048"
48707,ELECTIONDISTRICT,"003"
48708,ELECTIONDISTRICT,"004"
48165,ELECTIONDISTRICT,"029"
48166,ELECTIONDISTRICT,"007"
48167,ELECTIONDISTRICT,"008"
48168,ELECTIONDISTRICT,"028"
48169,ELECTIONDISTRICT,"006"
48170,ELECTIONDISTRICT,"027"
48171,ELECTIONDISTRICT,"025"
48172,ELECTIONDISTRICT,"024"
48173,ELECTIONDISTRICT,"004"
48174,ELECTIONDISTRICT,"003"
48175,ELECTIONDISTRICT,"002"
48176,ELECTIONDISTRICT,"018"
48177,ELECTIONDISTRICT,"020"
48178,ELECTIONDISTRICT,"021"
48179,ELECTIONDISTRICT,"019"
48180,ELECTIONDISTRICT,"014"
48181,ELECTIONDISTRICT,"009"
48182,ELECTIONDISTRICT,"012"
48183,ELECTIONDISTRICT,"011"
48184,ELECTIONDISTRICT,"010"
48185,ELECTIONDISTRICT,"048"
48186,ELECTIONDISTRICT,"046"
48187,ELECTIONDISTRICT,"047"
48188,ELECTIONDISTRICT,"049"
48189,ELECTIONDISTRICT,"045"
48190,ELECTIONDISTRICT,"001"
48191,ELECTIONDISTRICT,"040"
48192,ELECTIONDISTRICT,"039"
48193,ELECTIONDISTRICT,"002"
48194,ELECTIONDISTRICT,"003"
48195,ELECTIONDISTRICT,"004"
48196,ELECTIONDISTRICT,"037"
48197,ELECTIONDISTRICT,"009"
48198,ELECTIONDISTRICT,"010"
48199,ELECTIONDISTRICT,"012"
48200,ELECTIONDISTRICT,"016"
48201,ELECTIONDISTRICT,"017"
48202,ELECTIONDISTRICT,"020"
48203,ELECTIONDISTRICT,"021"
48204,ELECTIONDISTRICT,"022"
48205,ELECTIONDISTRICT,"023"
48206,ELECTIONDISTRICT,"007"
48207,ELECTIONDISTRICT,"006"
48208,ELECTIONDISTRICT,"008"
48209,ELECTIONDISTRICT,"014"
48210,ELECTIONDISTRICT,"013"
48211,ELECTIONDISTRICT,"033"
48212,ELECTIONDISTRICT,"015"
48213,ELECTIONDISTRICT,"032"
48214,ELECTIONDISTRICT,"019"
48215,ELECTIONDISTRICT,"031"
48216,ELECTIONDISTRICT,"018"
48217,ELECTIONDISTRICT,"029"
48218,ELECTIONDISTRICT,"030"
48219,ELECTIONDISTRICT,"027"
48220,ELECTIONDISTRICT,"025"
48221,ELECTIONDISTRICT,"024"
48222,ELECTIONDISTRICT,"041"
48223,ELECTIONDISTRICT,"042"
48224,ELECTIONDISTRICT,"036"
48225,ELECTIONDISTRICT,"038"
48226,ELECTIONDISTRICT,"005"
48227,ELECTIONDISTRICT,"034"
48228,ELECTIONDISTRICT,"035"
48229,ELECTIONDISTRICT,"044"
48230,ELECTIONDISTRICT,"050"
48231,ELECTIONDISTRICT,"043"
48232,ELECTIONDISTRICT,"051"
48233,ELECTIONDISTRICT,"052"
48234,ELECTIONDISTRICT,"053"
48235,ELECTIONDISTRICT,"054"
48236,ELECTIONDISTRICT,"055"
48237,ELECTIONDISTRICT,"056"
48238,ELECTIONDISTRICT,"062"
48239,ELECTIONDISTRICT,"053"
48240,ELECTIONDISTRICT,"063"
48241,ELECTIONDISTRICT,"058"
48242,ELECTIONDISTRICT,"060"
48243,ELECTIONDISTRICT,"059"
48244,ELECTIONDISTRICT,"061"
48245,ELECTIONDISTRICT,"057"
48246,ELECTIONDISTRICT,"057"
48247,ELECTIONDISTRICT,"011"
48248,ELECTIONDISTRICT,"064"
48249,ELECTIONDISTRICT,"082"
48250,ELECTIONDISTRICT,"095"
48251,ELECTIONDISTRICT,"096"
48252,ELECTIONDISTRICT,"097"
48253,ELECTIONDISTRICT,"098"
48254,ELECTIONDISTRICT,"065"
48255,ELECTIONDISTRICT,"066"
48256,ELECTIONDISTRICT,"084"
48257,ELECTIONDISTRICT,"083"
48258,ELECTIONDISTRICT,"085"
48259,ELECTIONDISTRICT,"075"
48260,ELECTIONDISTRICT,"081"
48261,ELECTIONDISTRICT,"077"
48262,ELECTIONDISTRICT,"069"
48263,ELECTIONDISTRICT,"070"
48264,ELECTIONDISTRICT,"071"
48265,ELECTIONDISTRICT,"078"
48266,ELECTIONDISTRICT,"079"
48267,ELECTIONDISTRICT,"072"
48268,ELECTIONDISTRICT,"080"
48269,ELECTIONDISTRICT,"073"
48270,ELECTIONDISTRICT,"091"
48271,ELECTIONDISTRICT,"089"
48272,ELECTIONDISTRICT,"090"
48273,ELECTIONDISTRICT,"088"
48274,ELECTIONDISTRICT,"087"
48275,ELECTIONDISTRICT,"086"
48276,ELECTIONDISTRICT,"092"
48277,ELECTIONDISTRICT,"093"
48278,ELECTIONDISTRICT,"021"
48279,ELECTIONDISTRICT,"049"
48280,ELECTIONDISTRICT,"050"
48281,ELECTIONDISTRICT,"051"
48282,ELECTIONDISTRICT,"001"
48283,ELECTIONDISTRICT,"002"
48284,ELECTIONDISTRICT,"005"
48285,ELECTIONDISTRICT,"016"
48286,ELECTIONDISTRICT,"018"
48287,ELECTIONDISTRICT,"007"
48288,ELECTIONDISTRICT,"006"
48289,ELECTIONDISTRICT,"010"
48290,ELECTIONDISTRICT,"015"
48291,ELECTIONDISTRICT,"017"
48292,ELECTIONDISTRICT,"019"
48293,ELECTIONDISTRICT,"008"
48294,ELECTIONDISTRICT,"009"
48295,ELECTIONDISTRICT,"012"
48296,ELECTIONDISTRICT,"013"
48297,ELECTIONDISTRICT,"020"
48298,ELECTIONDISTRICT,"011"
48299,ELECTIONDISTRICT,"053"
48300,ELECTIONDISTRICT,"045"
48301,ELECTIONDISTRICT,"026"
48302,ELECTIONDISTRICT,"027"
48303,ELECTIONDISTRICT,"029"
48304,ELECTIONDISTRICT,"046"
48305,ELECTIONDISTRICT,"028"
48306,ELECTIONDISTRICT,"041"
48307,ELECTIONDISTRICT,"044"
48308,ELECTIONDISTRICT,"043"
48309,ELECTIONDISTRICT,"036"
48310,ELECTIONDISTRICT,"035"
48311,ELECTIONDISTRICT,"022"
48312,ELECTIONDISTRICT,"039"
48313,ELECTIONDISTRICT,"040"
48314,ELECTIONDISTRICT,"037"
48315,ELECTIONDISTRICT,"038"
48316,ELECTIONDISTRICT,"031"
48317,ELECTIONDISTRICT,"030"
48318,ELECTIONDISTRICT,"032"
48319,ELECTIONDISTRICT,"042"
48320,ELECTIONDISTRICT,"034"
48321,ELECTIONDISTRICT,"033"
48322,ELECTIONDISTRICT,"047"
48323,ELECTIONDISTRICT,"048"
48324,ELECTIONDISTRICT,"014"
48325,ELECTIONDISTRICT,"003"
48326,ELECTIONDISTRICT,"004"
48327,ELECTIONDISTRICT,"083"
48328,ELECTIONDISTRICT,"090"
48329,ELECTIONDISTRICT,"026"
48330,ELECTIONDISTRICT,"014"
48331,ELECTIONDISTRICT,"015"
48332,ELECTIONDISTRICT,"006"
48333,ELECTIONDISTRICT,"007"
48334,ELECTIONDISTRICT,"010"
48335,ELECTIONDISTRICT,"099"
48336,ELECTIONDISTRICT,"005"
48337,ELECTIONDISTRICT,"100"
48338,ELECTIONDISTRICT,"016"
48339,ELECTIONDISTRICT,"018"
48340,ELECTIONDISTRICT,"021"
48341,ELECTIONDISTRICT,"008"
48342,ELECTIONDISTRICT,"009"
48343,ELECTIONDISTRICT,"095"
48344,ELECTIONDISTRICT,"011"
48345,ELECTIONDISTRICT,"044"
48346,ELECTIONDISTRICT,"012"
48347,ELECTIONDISTRICT,"013"
48348,ELECTIONDISTRICT,"015"
48349,ELECTIONDISTRICT,"002"
48350,ELECTIONDISTRICT,"014"
48351,ELECTIONDISTRICT,"017"
48352,ELECTIONDISTRICT,"019"
48353,ELECTIONDISTRICT,"023"
48354,ELECTIONDISTRICT,"024"
48355,ELECTIONDISTRICT,"093"
48356,ELECTIONDISTRICT,"092"
48357,ELECTIONDISTRICT,"028"
48358,ELECTIONDISTRICT,"026"
48359,ELECTIONDISTRICT,"020"
48360,ELECTIONDISTRICT,"103"
48361,ELECTIONDISTRICT,"051"
48362,ELECTIONDISTRICT,"071"
48363,ELECTIONDISTRICT,"027"
48364,ELECTIONDISTRICT,"052"
48365,ELECTIONDISTRICT,"078"
48366,ELECTIONDISTRICT,"029"
48367,ELECTIONDISTRICT,"025"
48368,ELECTIONDISTRICT,"030"
48369,ELECTIONDISTRICT,"063"
48370,ELECTIONDISTRICT,"106"
48371,ELECTIONDISTRICT,"069"
48372,ELECTIONDISTRICT,"105"
48373,ELECTIONDISTRICT,"045"
48374,ELECTIONDISTRICT,"066"
48375,ELECTIONDISTRICT,"058"
48376,ELECTIONDISTRICT,"060"
48377,ELECTIONDISTRICT,"061"
48378,ELECTIONDISTRICT,"062"
48379,ELECTIONDISTRICT,"048"
48380,ELECTIONDISTRICT,"108"
48381,ELECTIONDISTRICT,"050"
48382,ELECTIONDISTRICT,"049"
48383,ELECTIONDISTRICT,"065"
48384,ELECTIONDISTRICT,"046"
48385,ELECTIONDISTRICT,"068"
48386,ELECTIONDISTRICT,"037"
48387,ELECTIONDISTRICT,"036"
48388,ELECTIONDISTRICT,"034"
48389,ELECTIONDISTRICT,"035"
48390,ELECTIONDISTRICT,"033"
48391,ELECTIONDISTRICT,"032"
48392,ELECTIONDISTRICT,"072"
48393,ELECTIONDISTRICT,"039"
48394,ELECTIONDISTRICT,"040"
48395,ELECTIONDISTRICT,"075"
48396,ELECTIONDISTRICT,"041"
48397,ELECTIONDISTRICT,"042"
48398,ELECTIONDISTRICT,"076"
48399,ELECTIONDISTRICT,"077"
48400,ELECTIONDISTRICT,"085"
48401,ELECTIONDISTRICT,"086"
48402,ELECTIONDISTRICT,"084"
48403,ELECTIONDISTRICT,"079"
48404,ELECTIONDISTRICT,"090"
48405,ELECTIONDISTRICT,"091"
48406,ELECTIONDISTRICT,"088"
48407,ELECTIONDISTRICT,"089"
48408,ELECTIONDISTRICT,"087"
48409,ELECTIONDISTRICT,"080"
48410,ELECTIONDISTRICT,"081"
48411,ELECTIONDISTRICT,"082"
48412,ELECTIONDISTRICT,"102"
48413,ELECTIONDISTRICT,"073"
48414,ELECTIONDISTRICT,"083"
48415,ELECTIONDISTRICT,"023"
48416,ELECTIONDISTRICT,"035"
48417,ELECTIONDISTRICT,"053"
48418,ELECTIONDISTRICT,"001"
48419,ELECTIONDISTRICT,"010"
48420,ELECTIONDISTRICT,"031"
48421,ELECTIONDISTRICT,"019"
48422,ELECTIONDISTRICT,"023"
48423,ELECTIONDISTRICT,"014"
48424,ELECTIONDISTRICT,"027"
48425,ELECTIONDISTRICT,"019"
48426,ELECTIONDISTRICT,"017"
48427,ELECTIONDISTRICT,"018"
48428,ELECTIONDISTRICT,"037"
48429,ELECTIONDISTRICT,"014"
48430,ELECTIONDISTRICT,"015"
48431,ELECTIONDISTRICT,"016"
48432,ELECTIONDISTRICT,"020"
48433,ELECTIONDISTRICT,"021"
48434,ELECTIONDISTRICT,"040"
48435,ELECTIONDISTRICT,"009"
48436,ELECTIONDISTRICT,"028"
48437,ELECTIONDISTRICT,"035"
48438,ELECTIONDISTRICT,"006"
48439,ELECTIONDISTRICT,"048"
48440,ELECTIONDISTRICT,"017"
48441,ELECTIONDISTRICT,"050"
48442,ELECTIONDISTRICT,"064"
48443,ELECTIONDISTRICT,"075"
48444,ELECTIONDISTRICT,"037"
48445,ELECTIONDISTRICT,"038"
48446,ELECTIONDISTRICT,"012"
48447,ELECTIONDISTRICT,"054"
48448,ELECTIONDISTRICT,"055"
48449,ELECTIONDISTRICT,"070"
48450,ELECTIONDISTRICT,"013"
48451,ELECTIONDISTRICT,"092"
48452,ELECTIONDISTRICT,"057"
48453,ELECTIONDISTRICT,"080"
48454,ELECTIONDISTRICT,"083"
48455,ELECTIONDISTRICT,"107"
48456,ELECTIONDISTRICT,"075"
48457,ELECTIONDISTRICT,"070"
48458,ELECTIONDISTRICT,"086"
48459,ELECTIONDISTRICT,"083"
48460,ELECTIONDISTRICT,"104"
48461,ELECTIONDISTRICT,"045"
48462,ELECTIONDISTRICT,"017"
48463,ELECTIONDISTRICT,"083"
48464,ELECTIONDISTRICT,"002"
48465,ELECTIONDISTRICT,"079"
48466,ELECTIONDISTRICT,"084"
48467,ELECTIONDISTRICT,"058"
48468,ELECTIONDISTRICT,"078"
48469,ELECTIONDISTRICT,"084"
48470,ELECTIONDISTRICT,"092"
48471,ELECTIONDISTRICT,"067"
48472,ELECTIONDISTRICT,"090"
48473,ELECTIONDISTRICT,"096"
48474,ELECTIONDISTRICT,"107"
48475,ELECTIONDISTRICT,"091"
48476,ELECTIONDISTRICT,"101"
48477,ELECTIONDISTRICT,"103"
48478,ELECTIONDISTRICT,"069"
48479,ELECTIONDISTRICT,"104"
48480,ELECTIONDISTRICT,"093"
48481,ELECTIONDISTRICT,"085"
48482,ELECTIONDISTRICT,"002"
48483,ELECTIONDISTRICT,"001"
48484,ELECTIONDISTRICT,"107"
48485,ELECTIONDISTRICT,"109"
48486,ELECTIONDISTRICT,"083"
48487,ELECTIONDISTRICT,"087"
48488,ELECTIONDISTRICT,"006"
48489,ELECTIONDISTRICT,"051"
48490,ELECTIONDISTRICT,"003"
48491,ELECTIONDISTRICT,"100"
48492,ELECTIONDISTRICT,"014"
48493,ELECTIONDISTRICT,"029"
48494,ELECTIONDISTRICT,"089"
48495,ELECTIONDISTRICT,"077"
48496,ELECTIONDISTRICT,"044"
48497,ELECTIONDISTRICT,"098"
48498,ELECTIONDISTRICT,"032"
48499,ELECTIONDISTRICT,"038"
48500,ELECTIONDISTRICT,"014"
48501,ELECTIONDISTRICT,"015"
48502,ELECTIONDISTRICT,"075"
48503,ELECTIONDISTRICT,"073"
48504,ELECTIONDISTRICT,"007"
48505,ELECTIONDISTRICT,"074"
48506,ELECTIONDISTRICT,"066"
48507,ELECTIONDISTRICT,"020"
48508,ELECTIONDISTRICT,"021"
48509,ELECTIONDISTRICT,"089"
48510,ELECTIONDISTRICT,"095"
48511,ELECTIONDISTRICT,"060"
48512,ELECTIONDISTRICT,"059"
48513,ELECTIONDISTRICT,"051"
48514,ELECTIONDISTRICT,"058"
48515,ELECTIONDISTRICT,"061"
48516,ELECTIONDISTRICT,"074"
48517,ELECTIONDISTRICT,"081"
48518,ELECTIONDISTRICT,"075"
48519,ELECTIONDISTRICT,"015"
48520,ELECTIONDISTRICT,"069"
48521,ELECTIONDISTRICT,"073"
48522,ELECTIONDISTRICT,"013"
48523,ELECTIONDISTRICT,"038"
48524,ELECTIONDISTRICT,"112"
48525,ELECTIONDISTRICT,"114"
48526,ELECTIONDISTRICT,"048"
48527,ELECTIONDISTRICT,"044"
48528,ELECTIONDISTRICT,"057"
48529,ELECTIONDISTRICT,"039"
48530,ELECTIONDISTRICT,"005"
48531,ELECTIONDISTRICT,"058"
48532,ELECTIONDISTRICT,"041"
48533,ELECTIONDISTRICT,"007"
48534,ELECTIONDISTRICT,"074"
48535,ELECTIONDISTRICT,"027"
48536,ELECTIONDISTRICT,"062"
48537,ELECTIONDISTRICT,"003"
48538,ELECTIONDISTRICT,"076"
48539,ELECTIONDISTRICT,"024"
48540,ELECTIONDISTRICT,"078"
48541,ELECTIONDISTRICT,"023"
48542,ELECTIONDISTRICT,"094"
48543,ELECTIONDISTRICT,"001"
48544,ELECTIONDISTRICT,"047"
48545,ELECTIONDISTRICT,"015"
48546,ELECTIONDISTRICT,"077"
48547,ELECTIONDISTRICT,"066"
48548,ELECTIONDISTRICT,"079"
48549,ELECTIONDISTRICT,"069"
48550,ELECTIONDISTRICT,"083"
48551,ELECTIONDISTRICT,"048"
48552,ELECTIONDISTRICT,"081"
48553,ELECTIONDISTRICT,"084"
48554,ELECTIONDISTRICT,"001"
48555,ELECTIONDISTRICT,"042"
48556,ELECTIONDISTRICT,"045"
48557,ELECTIONDISTRICT,"027"
48558,ELECTIONDISTRICT,"029"
48559,ELECTIONDISTRICT,"071"
48560,ELECTIONDISTRICT,"031"
48561,ELECTIONDISTRICT,"050"
48562,ELECTIONDISTRICT,"001"
48563,ELECTIONDISTRICT,"032"
48564,ELECTIONDISTRICT,"026"
48565,ELECTIONDISTRICT,"074"
48566,ELECTIONDISTRICT,"040"
48567,ELECTIONDISTRICT,"039"
48568,ELECTIONDISTRICT,"120"
48569,ELECTIONDISTRICT,"082"
48570,ELECTIONDISTRICT,"011"
48571,ELECTIONDISTRICT,"020"
48572,ELECTIONDISTRICT,"021"
48573,ELECTIONDISTRICT,"034"
48574,ELECTIONDISTRICT,"035"
48575,ELECTIONDISTRICT,"088"
48576,ELECTIONDISTRICT,"086"
48577,ELECTIONDISTRICT,"084"
48578,ELECTIONDISTRICT,"085"
48579,ELECTIONDISTRICT,"006"
48580,ELECTIONDISTRICT,"004"
48581,ELECTIONDISTRICT,"008"
48582,ELECTIONDISTRICT,"005"
48583,ELECTIONDISTRICT,"007"
48584,ELECTIONDISTRICT,"022"
48585,ELECTIONDISTRICT,"048"
48586,ELECTIONDISTRICT,"049"
48587,ELECTIONDISTRICT,"027"
48588,ELECTIONDISTRICT,"028"
48589,ELECTIONDISTRICT,"001"
48590,ELECTIONDISTRICT,"005"
48591,ELECTIONDISTRICT,"031"
48592,ELECTIONDISTRICT,"022"
48593,ELECTIONDISTRICT,"044"
48594,ELECTIONDISTRICT,"045"
48595,ELECTIONDISTRICT,"001"
48596,ELECTIONDISTRICT,"002"
48597,ELECTIONDISTRICT,"079"
48598,ELECTIONDISTRICT,"087"
48599,ELECTIONDISTRICT,"076"
48600,ELECTIONDISTRICT,"008"
48601,ELECTIONDISTRICT,"009"
48602,ELECTIONDISTRICT,"077"
48603,ELECTIONDISTRICT,"056"
48604,ELECTIONDISTRICT,"063"
48605,ELECTIONDISTRICT,"077"
48606,ELECTIONDISTRICT,"097"
48607,ELECTIONDISTRICT,"117"
48608,ELECTIONDISTRICT,"092"
48609,ELECTIONDISTRICT,"094"
48610,ELECTIONDISTRICT,"022"
48611,ELECTIONDISTRICT,"070"
48612,ELECTIONDISTRICT,"054"
48613,ELECTIONDISTRICT,"055"
48614,ELECTIONDISTRICT,"073"
48615,ELECTIONDISTRICT,"071"
48616,ELECTIONDISTRICT,"072"
48617,ELECTIONDISTRICT,"052"
48618,ELECTIONDISTRICT,"059"
48619,ELECTIONDISTRICT,"063"
48620,ELECTIONDISTRICT,"048"
48621,ELECTIONDISTRICT,"068"
48622,ELECTIONDISTRICT,"007"
1000901,POLICESECTOR,"76D"
1000902,POLICESECTOR,"94A"
1000903,POLICESECTOR,"94B"
1000904,POLICESECTOR,"94C"
1000905,POLICESECTOR,"123A"
1000906,POLICESECTOR,"123B"
1000907,POLICESECTOR,"123C"
1000924,POLICESECTOR,"110C"
1000925,POLICESECTOR,"110D"
1000926,POLICESECTOR,"26A"
1000927,POLICESECTOR,"26B"
1000928,POLICESECTOR,"26C"
1000929,POLICESECTOR,"77A"
1000930,POLICESECTOR,"78A"
1000931,POLICESECTOR,"78B"
1000932,POLICESECTOR,"78C"
1000757,POLICESECTOR,"120C"
1000758,POLICESECTOR,"120D"
1000759,POLICESECTOR,"120A"
1000760,POLICESECTOR,"120B"
1000783,POLICESECTOR,"109A"
1000784,POLICESECTOR,"109B"
1000785,POLICESECTOR,"109C"
1000786,POLICESECTOR,"109D"
1000787,POLICESECTOR,"43A"
1000788,POLICESECTOR,"43B"
1000789,POLICESECTOR,"43C"
1000790,POLICESECTOR,"43D"
1000791,POLICESECTOR,"43E"
1000792,POLICESECTOR,"46A"
1000933,POLICESECTOR,"78D"
1000934,POLICESECTOR,"7A"
1000935,POLICESECTOR,"7B"
1000936,POLICESECTOR,"110A"
1000937,POLICESECTOR,"110B"
49224,STATESENATORIALDISTRICT,"22"
49225,STATESENATORIALDISTRICT,"17"
49226,STATESENATORIALDISTRICT,"13"
49227,STATESENATORIALDISTRICT,"25"
49228,STATESENATORIALDISTRICT,"23"
49229,STATESENATORIALDISTRICT,"24"
49230,STATESENATORIALDISTRICT,"10"
49231,STATESENATORIALDISTRICT,"36"
49232,STATESENATORIALDISTRICT,"16"
49233,STATESENATORIALDISTRICT,"26"
49234,STATESENATORIALDISTRICT,"33"
49235,STATESENATORIALDISTRICT,"34"
49236,STATESENATORIALDISTRICT,"20"
49237,STATESENATORIALDISTRICT,"21"
49238,STATESENATORIALDISTRICT,"19"
49239,STATESENATORIALDISTRICT,"27"
49240,STATESENATORIALDISTRICT,"32"
49241,STATESENATORIALDISTRICT,"31"
49242,STATESENATORIALDISTRICT,"30"
49243,STATESENATORIALDISTRICT,"11"
49244,STATESENATORIALDISTRICT,"14"
49245,STATESENATORIALDISTRICT,"15"
49246,STATESENATORIALDISTRICT,"28"
49247,STATESENATORIALDISTRICT,"29"
49248,STATESENATORIALDISTRICT,"18"
49249,STATESENATORIALDISTRICT,"12"
49278,FIRECOMPANY,"214"
49279,FIRECOMPANY,"217"
49280,FIRECOMPANY,"222"
49281,FIRECOMPANY,"227"
49282,FIRECOMPANY,"247"
49283,FIRECOMPANY,"253"
49284,FIRECOMPANY,"262"
49285,FIRECOMPANY,"273"
49286,FIRECOMPANY,"277"
1000938,POLICESECTOR,"7C"
48709,ELECTIONDISTRICT,"001"
48710,ELECTIONDISTRICT,"056"
48711,ELECTIONDISTRICT,"057"
48712,ELECTIONDISTRICT,"092"
48713,ELECTIONDISTRICT,"094"
48714,ELECTIONDISTRICT,"101"
48715,ELECTIONDISTRICT,"102"
48716,ELECTIONDISTRICT,"062"
48717,ELECTIONDISTRICT,"064"
48718,ELECTIONDISTRICT,"004"
48719,ELECTIONDISTRICT,"002"
48720,ELECTIONDISTRICT,"078"
48721,ELECTIONDISTRICT,"079"
